Time	Open	High	Low	Close
2021.01.14 00:00:00	0.89107	0.89154	0.88686	0.88776
2021.01.15 00:00:00	0.8879	0.89063	0.88652	0.8886
2021.01.17 00:00:00	0.88781	0.88899	0.88776	0.88891
2021.01.18 00:00:00	0.88906	0.8924	0.88837	0.88897
2021.01.19 00:00:00	0.88912	0.89178	0.88829	0.88946
2021.01.20 00:00:00	0.88961	0.89031	0.8837	0.8862
2021.01.21 00:00:00	0.88635	0.88683	0.88292	0.88592
2021.01.22 00:00:00	0.88607	0.89177	0.88593	0.88945
2021.01.24 00:00:00	0.88882	0.88917	0.88864	0.88882
2021.01.25 00:00:00	0.88896	0.88958	0.88678	0.88769
2021.01.26 00:00:00	0.88784	0.89041	0.88466	0.88495
2021.01.27 00:00:00	0.8851	0.88563	0.88119	0.88509
2021.01.28 00:00:00	0.88524	0.88831	0.88222	0.88293
2021.01.29 00:00:00	0.88307	0.88698	0.8825	0.88561
2021.01.31 00:00:00	0.88452	0.88502	0.88427	0.88485
2021.02.01 00:00:00	0.885	0.88507	0.8804	0.88218
2021.02.02 00:00:00	0.88233	0.88361	0.87948	0.88099
2021.02.03 00:00:00	0.88115	0.88255	0.87968	0.88193
2021.02.04 00:00:00	0.88209	0.88388	0.8744	0.875
2021.02.05 00:00:00	0.87514	0.87767	0.87379	0.87703
2021.02.07 00:00:00	0.87678	0.87717	0.87608	0.87678
2021.02.08 00:00:00	0.87693	0.87921	0.87613	0.8766
2021.02.09 00:00:00	0.87675	0.87964	0.87615	0.87678
2021.02.10 00:00:00	0.87694	0.87793	0.87508	0.87601
2021.02.11 00:00:00	0.87616	0.87873	0.87522	0.87809
2021.02.12 00:00:00	0.87824	0.87905	0.87431	0.87473
2021.02.14 00:00:00	0.87439	0.87453	0.87367	0.8737
2021.02.15 00:00:00	0.87385	0.87391	0.8713	0.87172
2021.02.16 00:00:00	0.87187	0.87378	0.86965	0.87034
2021.02.17 00:00:00	0.87049	0.87183	0.86781	0.86861
2021.02.18 00:00:00	0.86862	0.86995	0.86405	0.8655
2021.02.19 00:00:00	0.86565	0.86776	0.86396	0.86479
2021.02.21 00:00:00	0.86409	0.86482	0.86387	0.86417
2021.02.22 00:00:00	0.86431	0.86601	0.86325	0.86444
2021.02.23 00:00:00	0.86459	0.86532	0.86015	0.86034
2021.02.24 00:00:00	0.86048	0.86154	0.85373	0.86003
2021.02.25 00:00:00	0.86018	0.86964	0.85961	0.86795
2021.02.26 00:00:00	0.86811	0.87301	0.86556	0.86686
2021.02.28 00:00:00	0.86592	0.86646	0.8646	0.86501
2021.03.01 00:00:00	0.86516	0.86604	0.86193	0.86479
2021.03.02 00:00:00	0.86494	0.86664	0.86364	0.86583
2021.03.03 00:00:00	0.86599	0.8667	0.86215	0.86507
2021.03.04 00:00:00	0.86523	0.8653	0.85957	0.86112
2021.03.05 00:00:00	0.86127	0.8651	0.86019	0.86078
2021.03.07 00:00:00	0.862	0.86215	0.86017	0.86088
2021.03.08 00:00:00	0.86099	0.86169	0.85646	0.85718
2021.03.09 00:00:00	0.85733	0.85854	0.85496	0.85645
2021.03.10 00:00:00	0.8566	0.85783	0.85492	0.85577
2021.03.11 00:00:00	0.85592	0.85811	0.85476	0.85631
2021.03.12 00:00:00	0.85645	0.85982	0.85533	0.85846
2021.03.14 00:00:00	0.85782	0.85822	0.8576	0.85779
2021.03.15 00:00:00	0.85778	0.8599	0.85537	0.85803
2021.03.16 00:00:00	0.85804	0.86388	0.85578	0.85609
2021.03.17 00:00:00	0.85608	0.86047	0.85398	0.85734
2021.03.18 00:00:00	0.85736	0.85837	0.85326	0.85586
2021.03.19 00:00:00	0.85587	0.85893	0.85348	0.85846
2021.03.21 00:00:00	0.85765	0.85916	0.85742	0.85896
2021.03.22 00:00:00	0.85897	0.86269	0.85762	0.86089
2021.03.23 00:00:00	0.86088	0.86445	0.8597	0.86216
2021.03.24 00:00:00	0.86214	0.86447	0.86134	0.86287
2021.03.25 00:00:00	0.86289	0.86405	0.85599	0.85654
2021.03.26 00:00:00	0.85653	0.85708	0.85343	0.85488
2021.03.28 00:00:00	0.85468	0.85512	0.85413	0.85468
2021.03.29 00:00:00	0.85469	0.85618	0.85051	0.85431
2021.03.30 00:00:00	0.85429	0.85557	0.85202	0.85279
2021.03.31 00:00:00	0.8528	0.85367	0.85018	0.8506
2021.04.01 00:00:00	0.85059	0.85325	0.84923	0.8511
2021.04.02 00:00:00	0.85113	0.85181	0.8494	0.84971
2021.04.04 00:00:00	0.85019	0.85103	0.84997	0.85077
2021.04.05 00:00:00	0.85074	0.85088	0.84714	0.8493
2021.04.06 00:00:00	0.84931	0.85895	0.84851	0.85844
2021.04.07 00:00:00	0.85845	0.86626	0.85813	0.86388
2021.04.08 00:00:00	0.86389	0.86804	0.86208	0.86754
2021.04.09 00:00:00	0.86752	0.86965	0.86458	0.8683
2021.04.11 00:00:00	0.8671	0.86806	0.86682	0.86777
2021.04.12 00:00:00	0.86776	0.86945	0.86392	0.86602
2021.04.13 00:00:00	0.86601	0.87108	0.864	0.86872
2021.04.14 00:00:00	0.86873	0.86977	0.86683	0.86966
2021.04.15 00:00:00	0.86965	0.86967	0.86695	0.8683
2021.04.16 00:00:00	0.86831	0.87184	0.86539	0.86561
2021.04.18 00:00:00	0.86516	0.86619	0.86497	0.86612
2021.04.19 00:00:00	0.86611	0.86718	0.8588	0.86061
2021.04.20 00:00:00	0.86063	0.86424	0.86046	0.86321
2021.04.21 00:00:00	0.86322	0.86437	0.86124	0.86397
2021.04.22 00:00:00	0.86398	0.87008	0.86339	0.8681
2021.04.23 00:00:00	0.86811	0.8717	0.86714	0.87133
2021.04.25 00:00:00	0.87082	0.87187	0.87058	0.87184
2021.04.26 00:00:00	0.87183	0.87183	0.86818	0.86926
2021.04.27 00:00:00	0.86925	0.87002	0.86734	0.86946
2021.04.28 00:00:00	0.86945	0.87066	0.86848	0.86955
2021.04.29 00:00:00	0.86956	0.8701	0.86736	0.86906
2021.04.30 00:00:00	0.86905	0.87166	0.86811	0.86985
2021.05.02 00:00:00	0.87029	0.87051	0.86973	0.87028
2021.05.03 00:00:00	0.87025	0.87087	0.86641	0.86727
2021.05.04 00:00:00	0.8673	0.86886	0.8645	0.86503
2021.05.05 00:00:00	0.86504	0.86505	0.8623	0.86322
2021.05.06 00:00:00	0.86323	0.86981	0.86286	0.8682
2021.05.07 00:00:00	0.86822	0.87	0.86646	0.86944
2021.05.09 00:00:00	0.86806	0.86885	0.86673	0.86674
2021.05.10 00:00:00	0.86673	0.86715	0.85856	0.85909
2021.05.11 00:00:00	0.85907	0.8613	0.85811	0.85905
2021.05.12 00:00:00	0.85907	0.85966	0.85599	0.85879
2021.05.13 00:00:00	0.8588	0.86167	0.8584	0.85971
2021.05.14 00:00:00	0.85972	0.86266	0.85957	0.86143
2021.05.16 00:00:00	0.8605	0.86163	0.86036	0.86157
2021.05.17 00:00:00	0.86156	0.86309	0.85886	0.85918
2021.05.18 00:00:00	0.85916	0.86184	0.85813	0.86142
2021.05.19 00:00:00	0.86141	0.86425	0.86091	0.86261
2021.05.20 00:00:00	0.86262	0.86419	0.86094	0.86176
2021.05.21 00:00:00	0.86174	0.86289	0.85827	0.86064
2021.05.23 00:00:00	0.85974	0.86142	0.85956	0.86135
2021.05.24 00:00:00	0.86134	0.86488	0.86071	0.86279
2021.05.25 00:00:00	0.8628	0.86707	0.86183	0.86588
2021.05.26 00:00:00	0.86589	0.86598	0.86265	0.86368
2021.05.27 00:00:00	0.86369	0.8646	0.85766	0.85839
2021.05.28 00:00:00	0.85838	0.86058	0.85744	0.85905
2021.05.30 00:00:00	0.85919	0.85965	0.85862	0.85957
2021.05.31 00:00:00	0.85959	0.86136	0.85903	0.85974
2021.06.01 00:00:00	0.85975	0.86447	0.85843	0.86302
2021.06.02 00:00:00	0.86303	0.86384	0.85994	0.86151
2021.06.03 00:00:00	0.8615	0.86183	0.85852	0.85971
2021.06.04 00:00:00	0.85972	0.85998	0.85646	0.8591
2021.06.06 00:00:00	0.85833	0.85907	0.85799	0.85888
2021.06.07 00:00:00	0.85887	0.86119	0.85775	0.85988
2021.06.08 00:00:00	0.85987	0.86266	0.85941	0.86022
2021.06.09 00:00:00	0.86023	0.86375	0.85881	0.86296
2021.06.10 00:00:00	0.86295	0.86417	0.85817	0.85893
2021.06.11 00:00:00	0.85895	0.86053	0.85677	0.85783
2021.06.13 00:00:00	0.85793	0.85802	0.85722	0.85769
2021.06.14 00:00:00	0.85768	0.86051	0.85717	0.85903
2021.06.15 00:00:00	0.85902	0.86277	0.85824	0.86099
2021.06.16 00:00:00	0.861	0.86108	0.85666	0.85738
2021.06.17 00:00:00	0.85737	0.85793	0.85414	0.85465
2021.06.18 00:00:00	0.85466	0.85997	0.85424	0.85943
2021.06.20 00:00:00	0.85807	0.85948	0.85791	0.85908
2021.06.21 00:00:00	0.85907	0.86008	0.85451	0.85538
2021.06.22 00:00:00	0.8554	0.85817	0.8547	0.85561
2021.06.23 00:00:00	0.85564	0.85636	0.85298	0.85406
2021.06.24 00:00:00	0.85408	0.85912	0.85331	0.85704
2021.06.25 00:00:00	0.85702	0.86039	0.85677	0.85971
2021.06.27 00:00:00	0.85818	0.85971	0.85818	0.85925
2021.06.28 00:00:00	0.85926	0.85964	0.85657	0.85942
2021.06.29 00:00:00	0.85943	0.86084	0.85868	0.85976
2021.06.30 00:00:00	0.85975	0.86085	0.8565	0.85728
2021.07.01 00:00:00	0.85729	0.86149	0.85631	0.86084
2021.07.02 00:00:00	0.86085	0.86098	0.85738	0.85746
2021.07.04 00:00:00	0.85772	0.85772	0.85699	0.85713
2021.07.05 00:00:00	0.85714	0.85817	0.85593	0.85622
2021.07.06 00:00:00	0.85623	0.85758	0.85349	0.85636
2021.07.07 00:00:00	0.85638	0.85819	0.85373	0.85451
2021.07.08 00:00:00	0.85452	0.86173	0.85446	0.85898
2021.07.09 00:00:00	0.85895	0.85961	0.854	0.854
2021.07.11 00:00:00	0.85428	0.8546	0.85375	0.85413
2021.07.12 00:00:00	0.85414	0.85657	0.8535	0.85418
2021.07.13 00:00:00	0.85419	0.85569	0.85182	0.85286
2021.07.14 00:00:00	0.85287	0.85426	0.85028	0.85388
2021.07.15 00:00:00	0.85389	0.85673	0.85102	0.85408
2021.07.16 00:00:00	0.85409	0.8579	0.85231	0.85752
2021.07.18 00:00:00	0.85658	0.8584	0.85645	0.85817
2021.07.19 00:00:00	0.85815	0.86408	0.85684	0.8626
2021.07.20 00:00:00	0.86259	0.86689	0.86193	0.86402
2021.07.21 00:00:00	0.86404	0.86581	0.85926	0.85992
2021.07.22 00:00:00	0.85993	0.86092	0.85399	0.85466
2021.07.23 00:00:00	0.85468	0.85835	0.85468	0.85613
2021.07.25 00:00:00	0.85476	0.85575	0.85467	0.8557
2021.07.26 00:00:00	0.85571	0.85725	0.85309	0.85371
2021.07.27 00:00:00	0.85374	0.85554	0.85064	0.85144
2021.07.28 00:00:00	0.85145	0.85221	0.84991	0.85175
2021.07.29 00:00:00	0.85176	0.85193	0.84994	0.85144
2021.07.30 00:00:00	0.85146	0.85371	0.85095	0.85343
2021.08.01 00:00:00	0.85255	0.85387	0.85251	0.85387
2021.08.02 00:00:00	0.85384	0.85572	0.85296	0.85473
2021.08.03 00:00:00	0.85476	0.85501	0.85215	0.85278
2021.08.04 00:00:00	0.85279	0.85318	0.85042	0.85216
2021.08.05 00:00:00	0.85217	0.85273	0.84881	0.84957
2021.08.06 00:00:00	0.84955	0.84983	0.84693	0.84763
2021.08.08 00:00:00	0.84727	0.84759	0.84669	0.8471
2021.08.09 00:00:00	0.84711	0.84856	0.84604	0.84748
2021.08.10 00:00:00	0.84749	0.84797	0.84495	0.84699
2021.08.11 00:00:00	0.84697	0.84831	0.84576	0.84671
2021.08.12 00:00:00	0.84672	0.85036	0.84598	0.84967
2021.08.13 00:00:00	0.84968	0.85175	0.84953	0.85037
2021.08.15 00:00:00	0.85011	0.85063	0.84986	0.85063
2021.08.16 00:00:00	0.85061	0.85147	0.84834	0.85086
2021.08.17 00:00:00	0.85087	0.85358	0.85074	0.85211
2021.08.18 00:00:00	0.85209	0.85323	0.8505	0.85147
2021.08.19 00:00:00	0.85145	0.85671	0.85047	0.85657
2021.08.20 00:00:00	0.85655	0.85893	0.85636	0.85866
2021.08.22 00:00:00	0.85762	0.85848	0.85755	0.85844
2021.08.23 00:00:00	0.85843	0.85927	0.85497	0.85571
2021.08.24 00:00:00	0.85574	0.85718	0.85421	0.85626
2021.08.25 00:00:00	0.85627	0.85686	0.85446	0.85516
2021.08.26 00:00:00	0.85515	0.85831	0.85491	0.85783
2021.08.27 00:00:00	0.85786	0.85879	0.85586	0.85714
2021.08.29 00:00:00	0.85645	0.85738	0.85645	0.85719
2021.08.30 00:00:00	0.8572	0.8581	0.85654	0.85727
2021.08.31 00:00:00	0.85724	0.85982	0.85648	0.85868
2021.09.01 00:00:00	0.85867	0.86019	0.85731	0.85972
2021.09.02 00:00:00	0.85973	0.86002	0.8575	0.85808
2021.09.03 00:00:00	0.8581	0.85932	0.85615	0.85697
2021.09.05 00:00:00	0.85647	0.85762	0.85616	0.85761
2021.09.06 00:00:00	0.85763	0.85851	0.85656	0.8579
2021.09.07 00:00:00	0.85788	0.8613	0.85749	0.85941
2021.09.08 00:00:00	0.85942	0.86021	0.8572	0.85844
2021.09.09 00:00:00	0.85842	0.85878	0.85231	0.85429
2021.09.10 00:00:00	0.85428	0.85444	0.85195	0.85385
2021.09.12 00:00:00	0.85314	0.85372	0.85279	0.85341
2021.09.13 00:00:00	0.8534	0.85378	0.85097	0.85337
2021.09.14 00:00:00	0.85336	0.85509	0.85101	0.85466
2021.09.15 00:00:00	0.85467	0.85617	0.85281	0.85335
2021.09.16 00:00:00	0.85337	0.85467	0.85	0.85259
2021.09.17 00:00:00	0.85258	0.85524	0.85217	0.85393
2021.09.19 00:00:00	0.8531	0.85435	0.85271	0.85429
2021.09.20 00:00:00	0.85431	0.85939	0.85403	0.85826
2021.09.21 00:00:00	0.85829	0.85943	0.85626	0.85826
2021.09.22 00:00:00	0.85828	0.8612	0.8573	0.85824
2021.09.23 00:00:00	0.85826	0.85889	0.85359	0.85553
2021.09.24 00:00:00	0.85554	0.8576	0.85488	0.85709
2021.09.26 00:00:00	0.85719	0.85768	0.85646	0.85757
2021.09.27 00:00:00	0.85754	0.85765	0.85266	0.85358
2021.09.28 00:00:00	0.85359	0.86399	0.85248	0.8629
2021.09.29 00:00:00	0.86293	0.86573	0.8612	0.86397
2021.09.30 00:00:00	0.86398	0.86418	0.85768	0.85923
2021.10.01 00:00:00	0.85925	0.86233	0.85437	0.85574
2021.10.03 00:00:00	0.85504	0.85578	0.85457	0.85524
2021.10.04 00:00:00	0.85527	0.85725	0.85305	0.85363
2021.10.05 00:00:00	0.85365	0.85441	0.85024	0.85088
2021.10.06 00:00:00	0.85089	0.8526	0.84943	0.85007
2021.10.07 00:00:00	0.85009	0.85215	0.84739	0.84867
2021.10.08 00:00:00	0.84866	0.85003	0.84781	0.84975
2021.10.10 00:00:00	0.84914	0.8496	0.84872	0.84932
2021.10.11 00:00:00	0.84931	0.85018	0.84717	0.85
2021.10.12 00:00:00	0.84998	0.85176	0.84728	0.8492
2021.10.13 00:00:00	0.84921	0.84972	0.84724	0.84836
2021.10.14 00:00:00	0.84839	0.84868	0.8454	0.84791
2021.10.15 00:00:00	0.84792	0.8486	0.84229	0.84361
2021.10.17 00:00:00	0.84203	0.84319	0.84196	0.84264
2021.10.18 00:00:00	0.84266	0.84629	0.84242	0.8454
2021.10.19 00:00:00	0.84539	0.84624	0.84226	0.84324
2021.10.20 00:00:00	0.84325	0.846	0.84194	0.84297
2021.10.21 00:00:00	0.84295	0.84429	0.8419	0.84285
2021.10.22 00:00:00	0.84284	0.84684	0.84209	0.84606
2021.10.24 00:00:00	0.84611	0.84613	0.84563	0.84568
2021.10.25 00:00:00	0.84567	0.84648	0.84268	0.84336
2021.10.26 00:00:00	0.84335	0.84339	0.8402	0.84233
2021.10.27 00:00:00	0.84231	0.8464	0.84199	0.84457
2021.10.28 00:00:00	0.84458	0.84751	0.84221	0.84656
2021.10.29 00:00:00	0.84657	0.8472	0.84325	0.84428
2021.10.31 00:00:00	0.84431	0.84483	0.84416	0.84452
2021.11.01 00:00:00	0.84454	0.84987	0.84417	0.8494
2021.11.02 00:00:00	0.84943	0.8513	0.84916	0.85031
2021.11.03 00:00:00	0.85028	0.85119	0.84717	0.84811
2021.11.04 00:00:00	0.84814	0.85638	0.84622	0.85536
2021.11.05 00:00:00	0.85539	0.8594	0.85478	0.85708
2021.11.07 00:00:00	0.85642	0.85744	0.85611	0.85728
2021.11.08 00:00:00	0.85743	0.85876	0.85349	0.85409
2021.11.09 00:00:00	0.85424	0.85602	0.85198	0.85479
2021.11.10 00:00:00	0.85494	0.85638	0.85313	0.85615
2021.11.11 00:00:00	0.85629	0.85728	0.85427	0.8563
2021.11.12 00:00:00	0.85646	0.85647	0.85248	0.85299
2021.11.14 00:00:00	0.85262	0.85288	0.85221	0.85258
2021.11.15 00:00:00	0.85273	0.85367	0.84672	0.8474
2021.11.16 00:00:00	0.84756	0.84814	0.84234	0.8428
2021.11.17 00:00:00	0.84294	0.84355	0.8383	0.83884
2021.11.18 00:00:00	0.83899	0.84261	0.83829	0.8419
2021.11.19 00:00:00	0.84205	0.84258	0.83849	0.83897
2021.11.21 00:00:00	0.83863	0.83928	0.83838	0.83915
2021.11.22 00:00:00	0.83929	0.8403	0.838	0.83886
2021.11.23 00:00:00	0.83901	0.84304	0.83847	0.84049
2021.11.24 00:00:00	0.84062	0.8414	0.83845	0.84017
2021.11.25 00:00:00	0.84033	0.84354	0.83982	0.84177
2021.11.26 00:00:00	0.84192	0.84951	0.84165	0.84767
2021.11.28 00:00:00	0.84721	0.84778	0.84534	0.84623
2021.11.29 00:00:00	0.84639	0.84818	0.84455	0.84792
2021.11.30 00:00:00	0.84807	0.85373	0.84727	0.85195
2021.12.01 00:00:00	0.8521	0.85292	0.84923	0.85227
2021.12.02 00:00:00	0.85242	0.85259	0.84883	0.84985
2021.12.03 00:00:00	0.85	0.85499	0.84927	0.85447
2021.12.05 00:00:00	0.85275	0.85397	0.85271	0.85385
2021.12.06 00:00:00	0.85401	0.85411	0.84999	0.85058
2021.12.07 00:00:00	0.85072	0.8512	0.84882	0.85077
2021.12.08 00:00:00	0.85096	0.85987	0.85085	0.85859
2021.12.09 00:00:00	0.85874	0.85898	0.85337	0.85378
2021.12.10 00:00:00	0.85393	0.85521	0.85253	0.85278
2021.12.12 00:00:00	0.85271	0.85344	0.85247	0.85298
2021.12.13 00:00:00	0.85312	0.85491	0.84999	0.85372
2021.12.14 00:00:00	0.85386	0.85523	0.85037	0.8507
2021.12.15 00:00:00	0.85084	0.85274	0.84852	0.85102
2021.12.16 00:00:00	0.85124	0.85276	0.8453	0.85048
2021.12.17 00:00:00	0.85064	0.85266	0.84862	0.84876
2021.12.19 00:00:00	0.84826	0.84977	0.84799	0.84963
2021.12.20 00:00:00	0.84979	0.85498	0.8495	0.85347
2021.12.21 00:00:00	0.85363	0.85481	0.84957	0.85047
2021.12.22 00:00:00	0.85062	0.851	0.84733	0.84818
2021.12.23 00:00:00	0.84833	0.84971	0.84151	0.84436
2021.12.24 00:00:00	0.84438	0.84621	0.84302	0.84335
2021.12.26 00:00:00	0.84357	0.84469	0.84324	0.84464
2021.12.27 00:00:00	0.84479	0.84545	0.84185	0.84263
2021.12.28 00:00:00	0.8428	0.84328	0.84018	0.84194
2021.12.29 00:00:00	0.84208	0.84236	0.84022	0.84141
2021.12.30 00:00:00	0.84156	0.84157	0.83793	0.83864
2021.12.31 00:00:00	0.8388	0.84138	0.83675	0.84108
2022.01.02 00:00:00	0.84002	0.84086	0.83962	0.84086
2022.01.03 00:00:00	0.84101	0.84179	0.83716	0.83803
2022.01.04 00:00:00	0.83818	0.83937	0.83353	0.8337
2022.01.05 00:00:00	0.83385	0.83716	0.83343	0.83422
2022.01.06 00:00:00	0.83437	0.83715	0.83394	0.83438
2022.01.07 00:00:00	0.83454	0.83649	0.83364	0.83573
2022.01.09 00:00:00	0.8355	0.8356	0.83485	0.8351
2022.01.10 00:00:00	0.83525	0.83561	0.83314	0.83411
2022.01.11 00:00:00	0.83425	0.83489	0.83229	0.83349
2022.01.12 00:00:00	0.83365	0.83544	0.83274	0.83442
2022.01.13 00:00:00	0.83456	0.83594	0.83359	0.83521
2022.01.14 00:00:00	0.83536	0.83615	0.83413	0.83436
2022.01.16 00:00:00	0.83395	0.83457	0.83386	0.83436
2022.01.17 00:00:00	0.83451	0.8361	0.83417	0.83587
2022.01.18 00:00:00	0.83598	0.8378	0.83233	0.83279
2022.01.19 00:00:00	0.83295	0.83408	0.83124	0.83327
2022.01.20 00:00:00	0.83342	0.83382	0.83047	0.83179
2022.01.21 00:00:00	0.83194	0.8376	0.83176	0.83685
2022.01.23 00:00:00	0.8365	0.83674	0.83619	0.83643
2022.01.24 00:00:00	0.83659	0.84218	0.83507	0.83929
2022.01.25 00:00:00	0.83943	0.84008	0.83572	0.83643
2022.01.26 00:00:00	0.83659	0.83696	0.83411	0.83444
2022.01.27 00:00:00	0.83458	0.83569	0.83199	0.83223
2022.01.28 00:00:00	0.83239	0.83333	0.83046	0.83197
2022.01.30 00:00:00	0.83137	0.83199	0.83113	0.83185
2022.01.31 00:00:00	0.832	0.83577	0.83044	0.83494
2022.02.01 00:00:00	0.83511	0.83592	0.83175	0.83329
2022.02.02 00:00:00	0.83344	0.83504	0.83205	0.8328
2022.02.03 00:00:00	0.83293	0.84159	0.82845	0.84075
2022.02.04 00:00:00	0.8409	0.84693	0.84055	0.84635
2022.02.06 00:00:00	0.84587	0.84649	0.84535	0.84618
2022.02.07 00:00:00	0.84634	0.84773	0.84379	0.84492
2022.02.08 00:00:00	0.84508	0.84563	0.84122	0.84271
2022.02.09 00:00:00	0.8427	0.84497	0.84126	0.84373
2022.02.10 00:00:00	0.84388	0.84454	0.84101	0.84199
2022.02.11 00:00:00	0.84213	0.84223	0.8359	0.83649
2022.02.13 00:00:00	0.83596	0.83742	0.83569	0.83731
2022.02.14 00:00:00	0.83746	0.83858	0.83458	0.83523
2022.02.15 00:00:00	0.83539	0.83991	0.83506	0.8384
2022.02.16 00:00:00	0.83853	0.84016	0.83646	0.83704
2022.02.17 00:00:00	0.83713	0.83765	0.83337	0.83445
2022.02.18 00:00:00	0.8346	0.83556	0.83263	0.83284
2022.02.20 00:00:00	0.83235	0.83264	0.83214	0.83239
2022.02.21 00:00:00	0.83254	0.83508	0.83044	0.83167
2022.02.22 00:00:00	0.8318	0.83819	0.83101	0.83351
2022.02.23 00:00:00	0.83366	0.83534	0.83247	0.83442
2022.02.24 00:00:00	0.83457	0.83773	0.83055	0.8366
2022.02.25 00:00:00	0.83676	0.84054	0.8345	0.84037
2022.02.27 00:00:00	0.83515	0.83659	0.83495	0.83582
2022.02.28 00:00:00	0.83601	0.83817	0.83413	0.83531
2022.03.01 00:00:00	0.83544	0.83667	0.83156	0.83456
2022.03.02 00:00:00	0.83471	0.83594	0.82875	0.82929
2022.03.03 00:00:00	0.82942	0.82991	0.82742	0.82863
2022.03.04 00:00:00	0.82878	0.82897	0.82301	0.8257
2022.03.06 00:00:00	0.82576	0.82583	0.82228	0.82276
2022.03.07 00:00:00	0.82291	0.83039	0.82023	0.82839
2022.03.08 00:00:00	0.82854	0.83462	0.82779	0.83176
2022.03.09 00:00:00	0.83192	0.84166	0.83159	0.83964
2022.03.10 00:00:00	0.83979	0.8435	0.83665	0.84033
2022.03.11 00:00:00	0.84048	0.84184	0.83597	0.83691
2022.03.13 00:00:00	0.83687	0.83816	0.83646	0.83768
2022.03.14 00:00:00	0.83767	0.8429	0.83736	0.84104
2022.03.15 00:00:00	0.84106	0.8455	0.83853	0.84065
2022.03.16 00:00:00	0.84067	0.84283	0.83812	0.83869
2022.03.17 00:00:00	0.83868	0.84572	0.83669	0.8434
2022.03.18 00:00:00	0.84337	0.84368	0.83767	0.83849
2022.03.20 00:00:00	0.83851	0.83911	0.83791	0.83906
2022.03.21 00:00:00	0.83905	0.84158	0.83593	0.83651
2022.03.22 00:00:00	0.8365	0.83713	0.83077	0.83132
2022.03.23 00:00:00	0.83134	0.8337	0.8295	0.83339
2022.03.24 00:00:00	0.83335	0.83495	0.83159	0.83425
2022.03.25 00:00:00	0.83427	0.83693	0.83235	0.83317
2022.03.27 00:00:00	0.8327	0.83388	0.83244	0.83356
2022.03.28 00:00:00	0.83358	0.8399	0.83212	0.83898
2022.03.29 00:00:00	0.839	0.84811	0.83847	0.84699
2022.03.30 00:00:00	0.84702	0.84968	0.84503	0.8495
2022.03.31 00:00:00	0.84948	0.85115	0.8412	0.84222
2022.04.01 00:00:00	0.84224	0.84401	0.84074	0.84235
2022.04.03 00:00:00	0.84176	0.84281	0.8415	0.84281
2022.04.04 00:00:00	0.84279	0.84302	0.83581	0.83689
2022.04.05 00:00:00	0.83691	0.8373	0.83275	0.83391
2022.04.06 00:00:00	0.83392	0.83528	0.83252	0.83376
2022.04.07 00:00:00	0.83379	0.8364	0.83109	0.83124
2022.04.08 00:00:00	0.83126	0.83634	0.8307	0.83424
2022.04.10 00:00:00	0.83642	0.83685	0.83481	0.83525
2022.04.11 00:00:00	0.83526	0.83793	0.83422	0.83515
2022.04.12 00:00:00	0.83516	0.83599	0.83187	0.83256
2022.04.13 00:00:00	0.83254	0.83427	0.82958	0.83042
2022.04.14 00:00:00	0.83041	0.83138	0.82492	0.82793
2022.04.15 00:00:00	0.82806	0.8284	0.82596	0.82734
2022.04.17 00:00:00	0.82704	0.82865	0.82686	0.82814
2022.04.18 00:00:00	0.82815	0.82956	0.82745	0.82861
2022.04.19 00:00:00	0.82867	0.83139	0.82789	0.82935
2022.04.20 00:00:00	0.82938	0.83345	0.82827	0.83013
2022.04.21 00:00:00	0.83015	0.83662	0.8295	0.83182
2022.04.22 00:00:00	0.83179	0.84146	0.83173	0.84101
2022.04.24 00:00:00	0.84129	0.84259	0.84096	0.84253
2022.04.25 00:00:00	0.84257	0.84404	0.83964	0.84091
2022.04.26 00:00:00	0.84093	0.84649	0.83926	0.84581
2022.04.27 00:00:00	0.84579	0.84634	0.83884	0.84159
2022.04.28 00:00:00	0.84158	0.84596	0.8382	0.84254
2022.04.29 00:00:00	0.84255	0.84291	0.83811	0.83846
2022.05.01 00:00:00	0.8379	0.83839	0.83721	0.838
2022.05.02 00:00:00	0.83802	0.84163	0.83664	0.84071
2022.05.03 00:00:00	0.84073	0.84297	0.83717	0.84203
2022.05.04 00:00:00	0.84204	0.84491	0.83956	0.84172
2022.05.05 00:00:00	0.84173	0.85443	0.84112	0.85247
2022.05.06 00:00:00	0.85248	0.85902	0.85087	0.85456
2022.05.08 00:00:00	0.85359	0.85451	0.85322	0.85442
2022.05.09 00:00:00	0.85443	0.85704	0.8515	0.85622
2022.05.10 00:00:00	0.85623	0.85778	0.85346	0.85545
2022.05.11 00:00:00	0.85547	0.85925	0.85247	0.85918
2022.05.12 00:00:00	0.85919	0.86178	0.84925	0.85031
2022.05.13 00:00:00	0.85033	0.85275	0.84859	0.84884
2022.05.15 00:00:00	0.84901	0.84931	0.84776	0.84824
2022.05.16 00:00:00	0.84822	0.85332	0.84602	0.84685
2022.05.17 00:00:00	0.84688	0.84741	0.83925	0.8447
2022.05.18 00:00:00	0.84467	0.84935	0.8434	0.84834
2022.05.19 00:00:00	0.84836	0.84938	0.84472	0.84877
2022.05.20 00:00:00	0.84878	0.84924	0.84476	0.84513
2022.05.22 00:00:00	0.84564	0.84601	0.84505	0.84525
2022.05.23 00:00:00	0.84526	0.85031	0.84325	0.85004
